-671, -1438, 824
-397, -1335, 301
-226, -1236, -47
-214, -968, -328
-340, -578, -583
-543, -137, -757
-678, 226, -842
-619, 222, -984
-460, 32, -975
-358, -71, -725
-235, -62, -592
-90, -63, -815
-80, 107, -876
-166, 400, -751
-176, 615, -422
-228, 813, -53
-342, 1108, 275
-342, 1108, 275
-442, 1431, 679
-552, 1725, 1280
-592, 1911, 1750
-438, 1894, 1814
-358, 1593, 1970
-411, 1197, 1998
-463, 872, 1998
-370, 314, 1998
-154, -557, 1998
-44, -1023, 1998
4, -1248, 1998
60, -1441, 1929
87, -1573, 1542
33, -1650, 1303
-,-,-
-523, -398, 1957
-266, -694, 1998
-149, -1207, 1998
-209, -1467, 1998
-394, -1399, 1907
-455, -1369, 1320
-412, -1339, 798
-359, -1287, 480
-244, -1235, 85
-130, -1183, -115
-45, -1122, -419
18, -1029, -642
1, -1095, -750
-120, -1120, -779
-312, -988, -726
-530, -570, -618
-654, -81, -716
-662, 175, -863
-676, 407, -717
-660, 627, -506
-623, 768, -345
-578, 989, -275
-455, 1229, -148
-327, 1273, -66
-310, 1228, 262
-320, 1215, 577
-320, 1215, 577
-353, 1255, 884
-377, 1277, 1147
-421, 1257, 1551
-447, 1107, 1863
-529, 1040, 1998
-507, 950, 1998
-412, 647, 1998
-234, -79, 1944
-96, -691, 1991
-151, -947, 1946
-233, -903, 1992
-85, -1218, 1854
152, -1627, 1674
186, -1516, 1513
73, -1143, 1272
-67, -803, 1105
-157, -670, 1063
-,-,-
-4, 485, 1277
133, 740, 1739
111, 778, 1991
-302, 648, 1998
-674, 256, 1998
-674, 256, 1998
-683, -379, 1998
-522, -925, 1998
-422, -1385, 1860
-417, -1515, 1498
-400, -1687, 862
-305, -1834, 351
-242, -1863, 140
-151, -1700, -115
-49, -1193, -128
33, -1121, -164
33, -1121, -164
116, -1154, -237
98, -1098, -218
-4, -913, -252
-124, -640, -321
-194, -391, -497
-247, -168, -480
-326, -5, -387
-379, 178, -318
-391, 348, -391
-338, 518, -464
-385, 716, -426
-475, 982, -227
-548, 1244, 13
-656, 1514, 304
-728, 1714, 540
-728, 1714, 540
-708, 1745, 739
-646, 1706, 974
-590, 1510, 1212
-467, 1082, 1551
-349, 538, 1928
-279, 123, 1998
-185, -260, 1998
-61, -738, 1998
-30, -988, 1998
-105, -976, 1998
-146, -1003, 1998
-61, -1123, 1920
-13, -1106, 1659
-24, -964, 1392
-,-,-
-299, -1151, 1777
-315, -1094, 1454
-377, -1068, 1187
-365, -1188, 976
-333, -1315, 690
-260, -1438, 473
-153, -1436, 201
-29, -1464, 38
99, -1539, -187
99, -1539, -187
162, -1542, -303
109, -1398, -406
-45, -1126, -426
-268, -744, -388
-506, -339, -321
-656, -14, -357
-735, 369, -453
-715, 697, -599
-717, 936, -627
-669, 913, -658
-587, 828, -519
-389, 858, -633
-263, 826, -611
-353, 759, -346
-486, 892, 110
-563, 1073, 505
-685, 1321, 1020
-692, 1333, 1310
-705, 1257, 1783
-654, 1191, 1998
-442, 1076, 1998
-44, 767, 1998
-44, 767, 1998
66, 201, 1901
-234, -204, 1998
-374, -478, 1998
-292, -994, 1989
-74, -1381, 1998
-32, -1314, 1936
-97, -1010, 1767
-74, -887, 1448
-50, -905, 1238
-23, -881, 1094
2, -791, 967
42, -713, 839
49, -601, 741
49, -601, 741
-6, -444, 804
-66, -334, 811
-123, -254, 998
-103, -181, 986
-57, -61, 1017
-,-,-
108, -142, 1088
108, -142, 1088
119, 28, 1261
151, 227, 1706
13, 295, 1998
-227, 224, 1998
-294, -33, 1998
-292, -384, 1998
-244, -734, 1998
-455, -1068, 1998
-573, -1501, 1989
-673, -1781, 1486
-705, -1862, 819
-703, -1865, 309
-637, -1660, -83
-512, -1476, -436
-410, -1336, -681
-379, -1335, -973
-416, -1108, -1075
-439, -740, -1087
-366, -467, -1126
-249, -299, -1139
-145, -218, -985
-144, -293, -615
-235, -297, -388
-455, -123, -354
-742, 234, -122
-894, 767, 166
-864, 1076, 68
-905, 1392, 121
