-768, -485, 501
-721, 34, 830
-778, 717, 1129
-1116, 1327, 1565
-1321, 1551, 1985
-1119, 1230, 1998
-681, 751, 1951
-259, 345, 1539
201, -110, 1330
201, -110, 1330
264, -197, 1036
260, -320, 1035
168, -398, 1067
33, -403, 1147
-,-,-
-140, 355, 67
-389, 598, 41
-556, 836, -133
-673, 1045, -253
-753, 1275, -351
-818, 1485, -498
-983, 1577, -531
-1147, 1322, -307
-1134, 497, 258
-846, -814, 1130
-520, -1895, 1876
-560, -1998, 1998
-473, -1998, 1998
-359, -1998, 1998
-383, -1998, 1911
-425, -1998, 1998
-292, -1998, 1829
-212, -1998, 1606
-135, -1998, 1195
-113, -1998, 939
-204, -1998, 657
-373, -1998, 452
-520, -1866, 314
-543, -1569, 115
-472, -1277, -60
-434, -1051, -206
-633, -618, -97
-661, -103, 499
-831, 483, 1160
-1421, 1477, 1918
-1709, 1994, 1998
-1184, 1765, 1998
-584, 1137, 1987
-192, 614, 1758
-16, 243, 1411
66, 10, 1160
87, -170, 1024
87, -170, 1024
51, -246, 941
-34, -242, 952
-54, -284, 968
-18, -358, 978
4, -407, 1025
-,-,-
-61, 283, 210
-265, 465, 156
-478, 710, 79
-644, 1081, -146
-827, 1543, -385
-1013, 1802, -534
-1130, 1694, -562
-1110, 1244, -544
-819, 467, -312
-393, -592, 306
-29, -1593, 1333
-66, -1998, 1975
-150, -1998, 1998
-207, -1998, 1998
-15, -1998, 1998
90, -1998, 1907
14, -1998, 1978
-83, -1998, 1814
-177, -1998, 1451
-95, -1998, 989
-84, -1998, 620
-84, -1998, 620
-219, -1998, 278
-347, -1945, 47
-468, -1667, -158
-599, -1189, -156
-598, -624, -85
-443, 190, 531
-846, 1097, 1358
-1871, 1924, 1995
-1998, 1997, 1998
-1690, 1493, 1998
-509, 296, 1751
376, -464, 1137
613, -644, 750
520, -687, 766
242, -619, 875
26, -562, 909
-72, -527, 957
-62, -522, 973
-62, -522, 973
-55, -511, 1046
-54, -473, 1074
-,-,-
-525, 1032, -348
-714, 1253, -541
-931, 1327, -678
-1010, 1322, -770
-992, 1106, -729
-881, 605, -312
-667, -73, 426
-464, -639, 951
-540, -995, 1539
-775, -1402, 1998
-791, -1594, 1998
-735, -1581, 1998
-663, -1540, 1998
-429, -1740, 1997
-207, -1943, 1774
-243, -1951, 1600
-273, -1845, 1398
-304, -1713, 1111
-172, -1703, 925
-59, -1801, 853
9, -1968, 711
-68, -1998, 592
-315, -1998, 451
-667, -1998, 347
-953, -1998, 151
-1139, -1950, -118
-1320, -1430, -299
-1364, -559, -311
-1016, 553, 192
-1182, 1357, 1099
-1888, 1949, 1923
-1998, 1997, 1998
-1751, 1968, 1998
-942, 1277, 1944
-295, 524, 1509
78, 52, 1218
301, -275, 1052
239, -301, 981
51, -268, 1055
-140, -252, 1097
-240, -312, 1297
-,-,-
-169, 279, 208
-286, 404, 61
-505, 623, 37
-708, 955, -147
-911, 1355, -295
-1124, 1638, -276
-1217, 1488, -193
-1103, 973, 74
-848, 219, 620
-848, 219, 620
-462, -506, 1120
-278, -1033, 1484
-112, -1712, 1776
116, -1998, 1998
248, -1998, 1997
82, -1998, 1715
-186, -1998, 1429
-408, -1998, 1432
-563, -1998, 1711
-560, -1998, 1734
-324, -1990, 962
-213, -1973, 830
-213, -1973, 759
-222, -1948, 759
-343, -1840, 670
-467, -1697, 518
-617, -1522, 490
-752, -1117, 409
-760, -429, 305
-566, 340, 359
-483, 1111, 800
-758, 1751, 1329
-1262, 1912, 1948
-1287, 1493, 1998
-761, 751, 1970
-114, 94, 1530
317, -233, 1147
391, -323, 955
288, -410, 953
132, -477, 1045
-15, -462, 1116
-100, -430, 1175
-122, -452, 1247
